temperature,humidity,id,timestamp
32.7,49.0,55744,2025-09-28T08:03:11.623895Z
32.8,49.0,55789,2025-09-28T08:08:13.755731Z
32.7,49.0,55834,2025-09-28T08:13:16.204231Z
32.9,49.0,55879,2025-09-28T08:18:18.313186Z
32.3,49.0,55924,2025-09-28T08:23:24.835605Z
32.4,49.0,55969,2025-09-28T08:28:27.005680Z
32.9,49.0,56014,2025-09-28T08:33:29.144073Z
32.7,49.0,56059,2025-09-28T08:38:31.297448Z
32.8,49.0,56104,2025-09-28T08:43:33.751869Z
32.2,49.0,56149,2025-09-28T08:48:39.990188Z
32.2,49.0,56194,2025-09-28T08:53:42.250828Z
32.6,49.0,56239,2025-09-28T08:58:45.140802Z
32.6,49.0,56284,2025-09-28T09:03:47.201963Z
32.4,49.0,56329,2025-09-28T09:08:49.278953Z
32.4,49.0,56374,2025-09-28T09:13:51.701789Z
32.6,49.0,56419,2025-09-28T09:18:57.831644Z
32.6,49.0,56464,2025-09-28T09:24:00.012723Z
32.0,49.0,56509,2025-09-28T09:29:02.321597Z
32.5,49.0,56554,2025-09-28T09:34:04.659337Z
32.3,49.0,56599,2025-09-28T09:39:06.939100Z
32.5,49.0,56644,2025-09-28T09:44:09.236128Z
32.8,49.0,56689,2025-09-28T09:49:15.759675Z
32.3,49.0,56734,2025-09-28T09:54:18.045148Z
32.3,49.0,56779,2025-09-28T09:59:20.554023Z
32.3,49.0,56824,2025-09-28T10:04:22.850033Z
32.0,49.0,56869,2025-09-28T10:09:25.137467Z
32.5,49.0,56914,2025-09-28T10:14:27.388849Z
32.2,49.0,56959,2025-09-28T10:19:33.802970Z
32.3,49.0,57004,2025-09-28T10:24:36.019449Z
32.9,49.0,57049,2025-09-28T10:29:38.541381Z
32.1,49.0,57094,2025-09-28T10:34:40.760463Z
32.0,49.0,57139,2025-09-28T10:39:43.028736Z
32.3,49.0,57184,2025-09-28T10:44:45.224904Z
32.6,49.0,57228,2025-09-28T10:49:45.552333Z
32.1,49.0,57273,2025-09-28T10:54:47.797515Z
32.5,49.0,57318,2025-09-28T10:59:50.119537Z
32.6,49.0,57363,2025-09-28T11:04:52.300387Z
32.8,49.0,57408,2025-09-28T11:09:54.504019Z
32.7,49.0,57453,2025-09-28T11:14:56.703581Z
32.1,49.0,57498,2025-09-28T11:20:03.220983Z
32.5,49.0,57543,2025-09-28T11:25:05.444849Z
32.6,49.0,57588,2025-09-28T11:30:10.604040Z
32.3,49.0,57633,2025-09-28T11:35:12.880846Z
32.7,50.0,57678,2025-09-28T11:40:15.273769Z
32.0,50.0,57723,2025-09-28T11:45:17.659607Z
32.3,50.0,57768,2025-09-28T11:50:24.197934Z
32.8,50.0,57813,2025-09-28T11:55:26.535339Z
32.4,50.0,57858,2025-09-28T12:00:29.046365Z
32.4,49.0,57903,2025-09-28T12:05:31.544201Z
32.1,49.0,57948,2025-09-28T12:10:34.022843Z
32.0,49.0,57993,2025-09-28T12:15:36.581632Z
32.2,49.0,58038,2025-09-28T12:20:42.813863Z
32.1,49.0,58083,2025-09-28T12:25:45.006042Z
32.0,49.0,58128,2025-09-28T12:30:47.271612Z
32.5,49.0,58173,2025-09-28T12:35:49.695005Z
32.6,49.0,58217,2025-09-28T12:40:49.900359Z
32.2,50.0,58262,2025-09-28T12:45:52.417589Z
32.9,50.0,58306,2025-09-28T12:50:54.011062Z
32.1,50.0,58351,2025-09-28T12:55:56.666308Z
32.3,50.0,58396,2025-09-28T13:01:01.991998Z
32.7,50.0,58441,2025-09-28T13:06:04.728673Z
32.2,50.0,58486,2025-09-28T13:11:07.800386Z
32.2,50.0,58531,2025-09-28T13:16:10.176828Z
32.1,50.0,58575,2025-09-28T13:21:10.181403Z
32.3,50.0,58620,2025-09-28T13:26:12.613408Z
32.3,50.0,58665,2025-09-28T13:31:15.172681Z
32.3,50.0,58710,2025-09-28T13:36:17.699019Z
32.3,51.0,58755,2025-09-28T13:41:20.126086Z
32.0,50.0,58800,2025-09-28T13:46:23.824226Z
32.5,50.0,58844,2025-09-28T13:51:23.833995Z
32.1,51.0,58889,2025-09-28T13:56:26.211455Z
32.6,50.0,58934,2025-09-28T14:01:28.737854Z
32.2,50.0,58979,2025-09-28T14:06:31.278829Z
32.9,51.0,59024,2025-09-28T14:11:33.708876Z
31.0,51.0,59069,2025-09-28T14:16:36.000860Z
32.6,51.0,59114,2025-09-28T14:21:42.714831Z
32.1,51.0,59159,2025-09-28T14:26:45.131092Z
32.7,51.0,59204,2025-09-28T14:31:47.515177Z
32.8,51.0,59249,2025-09-28T14:36:49.901104Z
32.3,51.0,59294,2025-09-28T14:41:52.422814Z
32.1,51.0,59339,2025-09-28T14:46:55.013769Z
32.2,51.0,59380,2025-09-28T14:52:00.517384Z
32.6,51.0,59425,2025-09-28T14:57:02.874101Z
32.2,51.0,59470,2025-09-28T15:02:06.039539Z
32.0,51.0,59514,2025-09-28T15:07:11.847818Z
32.4,51.0,59559,2025-09-28T15:12:14.331063Z
32.3,51.0,59604,2025-09-28T15:17:16.913600Z
32.3,51.0,59648,2025-09-28T15:22:17.003983Z
32.6,51.0,59693,2025-09-28T15:27:19.458074Z
32.3,51.0,59738,2025-09-28T15:32:22.207333Z
32.9,51.0,59783,2025-09-28T15:37:24.940806Z
32.3,51.0,59828,2025-09-28T15:42:28.363721Z
32.6,51.0,59873,2025-09-28T15:47:31.313943Z
32.5,51.0,59918,2025-09-28T15:52:37.929450Z
32.8,50.0,59963,2025-09-28T15:57:40.999158Z
32.1,50.0,60008,2025-09-28T16:02:43.790855Z
32.2,49.0,60053,2025-09-28T16:07:46.312555Z
32.2,49.0,60098,2025-09-28T16:12:49.443447Z
32.5,49.0,60143,2025-09-28T16:17:51.871274Z
32.3,49.0,60187,2025-09-28T16:22:51.889759Z
32.1,49.0,60232,2025-09-28T16:27:54.526145Z
32.6,49.0,60277,2025-09-28T16:32:57.142638Z
32.6,49.0,60322,2025-09-28T16:37:59.518714Z
32.3,49.0,60367,2025-09-28T16:43:04.156623Z
32.1,49.0,60412,2025-09-28T16:48:06.536428Z
32.9,49.0,60457,2025-09-28T16:53:13.120133Z
32.0,49.0,60502,2025-09-28T16:58:15.487161Z
32.9,49.0,60547,2025-09-28T17:03:18.142846Z
32.5,49.0,60592,2025-09-28T17:08:20.500357Z
32.2,49.0,60637,2025-09-28T17:13:22.962379Z
32.3,50.0,60682,2025-09-28T17:18:25.450373Z
32.9,49.0,60727,2025-09-28T17:23:32.074382Z
32.9,49.0,60772,2025-09-28T17:28:34.516721Z
32.6,49.0,60817,2025-09-28T17:33:36.950347Z
32.2,49.0,60862,2025-09-28T17:38:39.323410Z
32.9,49.0,60907,2025-09-28T17:43:42.098334Z
32.7,49.0,60952,2025-09-28T17:48:44.650268Z
32.8,49.0,60997,2025-09-28T17:53:51.363373Z
32.9,49.0,61042,2025-09-28T17:58:53.808720Z
32.3,49.0,61087,2025-09-28T18:03:56.396955Z
32.3,49.0,61132,2025-09-28T18:08:59.173683Z
32.7,50.0,61177,2025-09-28T18:14:01.690852Z
32.5,50.0,61222,2025-09-28T18:19:04.181132Z
32.3,50.0,61266,2025-09-28T18:24:04.282907Z
32.5,50.0,61311,2025-09-28T18:29:06.728103Z
32.2,50.0,61356,2025-09-28T18:34:09.299379Z
32.3,50.0,61401,2025-09-28T18:39:11.744573Z
32.8,49.0,61446,2025-09-28T18:44:14.434690Z
32.3,49.0,61491,2025-09-28T18:49:17.158127Z
32.1,49.0,61535,2025-09-28T18:54:17.585303Z
32.6,50.0,61580,2025-09-28T18:59:20.456366Z
32.3,49.0,61625,2025-09-28T19:04:22.867706Z
32.0,50.0,61670,2025-09-28T19:09:28.331063Z
32.0,50.0,61715,2025-09-28T19:14:30.736898Z
32.5,50.0,61760,2025-09-28T19:19:33.231311Z
32.4,50.0,61804,2025-09-28T19:24:33.781295Z
32.8,50.0,61849,2025-09-28T19:29:36.382352Z
32.4,50.0,61894,2025-09-28T19:34:43.064283Z
32.7,50.0,61939,2025-09-28T19:39:45.453201Z
32.9,50.0,61984,2025-09-28T19:44:47.832639Z
32.3,50.0,62029,2025-09-28T19:49:50.376949Z
32.5,50.0,62073,2025-09-28T19:54:52.804665Z
32.5,50.0,62118,2025-09-28T19:59:56.662341Z
32.2,50.0,62163,2025-09-28T20:04:59.033158Z
32.8,50.0,62208,2025-09-28T20:10:01.703622Z
32.9,50.0,62252,2025-09-28T20:15:08.148353Z
32.2,50.0,62294,2025-09-28T20:20:11.616344Z
32.7,50.0,62339,2025-09-28T20:25:18.019078Z
32.7,50.0,62384,2025-09-28T20:30:20.490086Z
32.1,50.0,62429,2025-09-28T20:35:23.279602Z
32.4,50.0,62474,2025-09-28T20:40:25.843073Z
32.8,50.0,62519,2025-09-28T20:45:28.945323Z
32.9,50.0,62564,2025-09-28T20:50:31.320554Z
32.2,50.0,62609,2025-09-28T20:55:37.666280Z
32.1,50.0,62654,2025-09-28T21:00:40.493110Z
32.2,50.0,62699,2025-09-28T21:05:42.961737Z
32.7,50.0,62744,2025-09-28T21:10:45.284256Z
32.4,50.0,62789,2025-09-28T21:15:49.836169Z
32.5,50.0,62834,2025-09-28T21:20:52.359864Z
32.0,50.0,62877,2025-09-28T21:25:54.557466Z
32.6,50.0,62922,2025-09-28T21:30:56.942254Z
32.9,50.0,62967,2025-09-28T21:35:59.863227Z
32.7,50.0,63012,2025-09-28T21:41:02.492356Z
32.8,50.0,63057,2025-09-28T21:46:04.898540Z
32.3,50.0,63102,2025-09-28T21:51:07.199663Z
32.6,50.0,63146,2025-09-28T21:56:07.900783Z
32.5,50.0,63191,2025-09-28T22:01:10.451093Z
32.9,50.0,63236,2025-09-28T22:06:12.988240Z
32.6,50.0,63281,2025-09-28T22:11:15.545273Z
32.7,50.0,63326,2025-09-28T22:16:18.088784Z
32.2,50.0,63371,2025-09-28T22:21:20.449571Z
32.5,50.0,63416,2025-09-28T22:26:26.962992Z
32.3,50.0,63461,2025-09-28T22:31:29.559058Z
32.6,50.0,63506,2025-09-28T22:36:31.937521Z
32.8,50.0,63551,2025-09-28T22:41:34.475996Z
32.2,51.0,63596,2025-09-28T22:46:38.295956Z
32.8,51.0,63641,2025-09-28T22:51:40.706592Z
32.9,50.0,63686,2025-09-28T22:56:47.217499Z
32.5,50.0,63731,2025-09-28T23:01:50.101951Z
32.3,51.0,63776,2025-09-28T23:06:52.633310Z
32.4,51.0,63821,2025-09-28T23:11:55.189811Z
32.5,51.0,63866,2025-09-28T23:16:57.687663Z
32.7,51.0,63911,2025-09-28T23:22:04.196986Z
32.7,51.0,63956,2025-09-28T23:27:06.447922Z
32.3,51.0,64001,2025-09-28T23:32:11.840413Z
32.8,51.0,64046,2025-09-28T23:37:14.309517Z
33.9,50.0,64091,2025-09-28T23:42:16.981906Z
33.5,50.0,64136,2025-09-28T23:47:21.332629Z
32.3,51.0,64181,2025-09-28T23:52:27.928546Z
32.8,51.0,64226,2025-09-28T23:57:30.304790Z
32.0,51.0,64271,2025-09-29T00:02:34.334832Z
32.6,51.0,64316,2025-09-29T00:07:36.927142Z
32.8,51.0,64361,2025-09-29T00:12:39.617261Z
32.2,51.0,64406,2025-09-29T00:17:41.954137Z
32.2,51.0,64451,2025-09-29T00:22:48.268614Z
32.4,51.0,64496,2025-09-29T00:27:50.762526Z
32.0,51.0,64541,2025-09-29T00:32:53.138370Z
32.4,51.0,64586,2025-09-29T00:37:55.518857Z
32.2,51.0,64631,2025-09-29T00:42:58.016284Z
32.0,52.0,64676,2025-09-29T00:48:00.517218Z
32.2,52.0,64720,2025-09-29T00:53:00.710436Z
32.1,52.0,64765,2025-09-29T00:58:03.099755Z
32.8,52.0,64810,2025-09-29T01:03:07.094483Z
32.1,52.0,64855,2025-09-29T01:08:09.513933Z
32.2,52.0,64900,2025-09-29T01:13:12.236054Z
32.9,52.0,64945,2025-09-29T01:18:14.638220Z
32.4,52.0,64990,2025-09-29T01:23:21.123161Z
32.1,52.0,65035,2025-09-29T01:28:23.571849Z
32.9,52.0,65080,2025-09-29T01:33:26.056338Z
32.0,52.0,65125,2025-09-29T01:38:28.246450Z
32.7,52.0,65170,2025-09-29T01:43:30.710798Z
32.4,52.0,65215,2025-09-29T01:48:33.048549Z
32.9,52.0,65260,2025-09-29T01:53:39.678236Z
32.5,52.0,65305,2025-09-29T01:58:41.921484Z
32.5,52.0,65350,2025-09-29T02:03:46.283880Z
32.9,52.0,65395,2025-09-29T02:08:49.402936Z
32.4,52.0,65440,2025-09-29T02:13:55.006151Z
32.0,52.0,65485,2025-09-29T02:18:57.598554Z
32.2,52.0,65530,2025-09-29T02:24:04.228013Z
32.8,52.0,65575,2025-09-29T02:29:06.650053Z
32.6,52.0,65620,2025-09-29T02:34:09.180754Z
32.7,52.0,65665,2025-09-29T02:39:11.665727Z
32.2,52.0,65710,2025-09-29T02:44:13.964799Z
32.6,52.0,65755,2025-09-29T02:49:16.358684Z
32.4,52.0,65800,2025-09-29T02:54:22.764976Z
32.3,52.0,65845,2025-09-29T02:59:25.747867Z
32.9,52.0,65890,2025-09-29T03:04:28.503633Z
32.1,52.0,65935,2025-09-29T03:09:30.933519Z
32.3,52.0,65980,2025-09-29T03:14:33.189025Z
32.7,52.0,66025,2025-09-29T03:19:38.309596Z
32.5,52.0,66069,2025-09-29T03:24:39.851131Z
32.9,52.0,66114,2025-09-29T03:29:42.701861Z
32.7,52.0,66159,2025-09-29T03:34:45.195389Z
32.9,52.0,66204,2025-09-29T03:39:47.552102Z
32.6,52.0,66249,2025-09-29T03:44:50.005876Z
32.7,52.0,66294,2025-09-29T03:49:52.340736Z
32.5,52.0,66338,2025-09-29T03:54:52.373364Z
33.4,51.0,66383,2025-09-29T03:59:55.093268Z
32.5,52.0,66428,2025-09-29T04:04:57.662531Z
32.1,52.0,66473,2025-09-29T04:10:00.398334Z
32.1,52.0,66518,2025-09-29T04:15:02.939613Z
32.5,52.0,66563,2025-09-29T04:20:05.177688Z
32.8,52.0,66607,2025-09-29T04:25:05.361576Z
32.2,52.0,66652,2025-09-29T04:30:07.660683Z
32.7,52.0,66697,2025-09-29T04:35:10.237359Z
32.1,52.0,66742,2025-09-29T04:40:12.605833Z
32.6,52.0,66787,2025-09-29T04:45:17.497728Z
32.0,52.0,66832,2025-09-29T04:50:19.852622Z
32.0,52.0,66877,2025-09-29T04:55:26.542825Z
32.4,52.0,66922,2025-09-29T05:00:29.099416Z
32.9,52.0,66967,2025-09-29T05:05:31.264810Z
32.4,52.0,67012,2025-09-29T05:10:33.656182Z
32.3,52.0,67057,2025-09-29T05:15:35.926676Z
32.9,52.0,67102,2025-09-29T05:20:38.273475Z
32.5,52.0,67147,2025-09-29T05:25:44.831772Z
32.8,52.0,67192,2025-09-29T05:30:47.218399Z
32.7,52.0,67237,2025-09-29T05:35:49.768647Z
32.8,52.0,67282,2025-09-29T05:40:52.100878Z
32.4,52.0,67327,2025-09-29T05:45:54.480461Z
32.3,52.0,67372,2025-09-29T05:50:56.903113Z
32.3,52.0,67416,2025-09-29T05:55:57.256209Z
32.8,52.0,67461,2025-09-29T06:01:01.043047Z
32.5,52.0,67506,2025-09-29T06:06:03.251671Z
32.7,52.0,67551,2025-09-29T06:11:05.682707Z
32.5,52.0,67596,2025-09-29T06:16:07.989768Z
32.1,52.0,67641,2025-09-29T06:21:12.735532Z
32.5,52.0,67685,2025-09-29T06:26:12.972438Z
32.2,52.0,67730,2025-09-29T06:31:15.405625Z
32.8,52.0,67775,2025-09-29T06:36:17.706971Z
32.7,52.0,67820,2025-09-29T06:41:20.400536Z
32.7,52.0,67865,2025-09-29T06:46:22.727179Z
32.2,52.0,67910,2025-09-29T06:51:27.767153Z
33.8,52.0,67955,2025-09-29T06:56:34.200627Z
32.0,52.0,68000,2025-09-29T07:01:36.987391Z
32.8,52.0,68045,2025-09-29T07:06:39.242270Z
32.7,52.0,68090,2025-09-29T07:11:41.589015Z
32.8,52.0,68135,2025-09-29T07:16:43.981676Z
32.8,52.0,68180,2025-09-29T07:21:46.370082Z
32.8,52.0,68224,2025-09-29T07:26:46.656529Z
32.8,52.0,68269,2025-09-29T07:31:49.272348Z
32.4,52.0,68313,2025-09-29T07:36:49.910670Z
32.3,52.0,68358,2025-09-29T07:41:52.229677Z
32.8,52.0,68403,2025-09-29T07:46:54.512106Z
32.6,52.0,68448,2025-09-29T07:51:56.917108Z
32.1,52.0,68493,2025-09-29T07:57:03.537881Z
32.6,52.0,68538,2025-09-29T08:02:06.103351Z
32.6,52.0,68583,2025-09-29T08:07:08.485082Z
32.8,52.0,68628,2025-09-29T08:12:11.159645Z
32.9,52.0,68673,2025-09-29T08:17:13.641497Z
32.5,52.0,68718,2025-09-29T08:22:15.997343Z
32.1,52.0,68763,2025-09-29T08:27:22.689407Z
32.4,52.0,68808,2025-09-29T08:32:25.239279Z
32.7,52.0,68853,2025-09-29T08:37:27.508055Z
32.8,52.0,68898,2025-09-29T08:42:29.903633Z
32.9,52.0,68943,2025-09-29T08:47:32.225642Z
32.2,52.0,68988,2025-09-29T08:52:34.694917Z
32.7,52.0,69033,2025-09-29T08:57:41.323151Z
32.2,52.0,69078,2025-09-29T09:02:43.731053Z
32.6,52.0,69123,2025-09-29T09:07:49.743638Z
32.2,52.0,69168,2025-09-29T09:12:52.309229Z
32.2,52.0,69213,2025-09-29T09:17:54.850548Z
32.4,52.0,69258,2025-09-29T09:22:57.582280Z
32.3,52.0,69303,2025-09-29T09:28:03.824043Z
32.0,52.0,69348,2025-09-29T09:33:06.299380Z
33.9,52.0,69393,2025-09-29T09:38:08.784173Z
33.6,52.0,69438,2025-09-29T09:43:11.247473Z
33.2,52.0,69482,2025-09-29T09:48:11.448683Z
33.3,52.0,69527,2025-09-29T09:53:14.615159Z
33.8,52.0,69568,2025-09-29T09:58:21.329725Z
33.4,52.0,69613,2025-09-29T10:03:28.043496Z
33.0,52.0,69654,2025-09-29T10:08:29.128710Z
33.3,53.0,69677,2025-09-29T10:27:32.250568Z
33.6,53.0,69721,2025-09-29T10:32:38.308545Z
33.4,53.0,69766,2025-09-29T10:37:42.353461Z
33.4,53.0,69811,2025-09-29T10:42:45.568848Z
33.6,51.0,69856,2025-09-29T10:47:48.967864Z
32.9,48.0,69901,2025-09-29T10:52:54.089385Z
32.1,47.0,69945,2025-09-29T10:57:54.589208Z
32.4,46.0,69990,2025-09-29T11:02:58.444015Z
32.2,49.0,70034,2025-09-29T11:07:58.623766Z
32.6,52.0,70079,2025-09-29T11:13:02.845421Z
31.4,50.0,70124,2025-09-29T11:18:08.205162Z
31.3,49.0,70168,2025-09-29T11:23:08.428845Z
31.0,48.0,70212,2025-09-29T11:28:10.685033Z
31.9,48.0,70256,2025-09-29T11:33:13.199157Z
31.5,51.0,70300,2025-09-29T11:38:17.238868Z
31.8,53.0,70344,2025-09-29T11:43:22.489607Z
31.8,52.0,70387,2025-09-29T11:48:25.999975Z
31.9,54.0,70431,2025-09-29T11:53:27.706833Z
31.0,56.0,70474,2025-09-29T11:58:33.453838Z
31.1,56.0,70517,2025-09-29T12:03:34.283014Z
31.1,56.0,70561,2025-09-29T12:08:38.852148Z
31.2,56.0,70605,2025-09-29T12:13:40.368459Z
31.7,56.0,70649,2025-09-29T12:18:41.714762Z
31.7,56.0,70694,2025-09-29T12:23:45.748229Z
31.7,56.0,70738,2025-09-29T12:28:51.057775Z
32.8,55.0,70783,2025-09-29T12:33:55.094721Z
32.9,54.0,70828,2025-09-29T12:39:01.303479Z
32.2,54.0,70872,2025-09-29T12:44:03.345069Z
32.4,54.0,70917,2025-09-29T12:49:09.115014Z
32.9,54.0,70962,2025-09-29T12:54:12.081583Z
32.9,54.0,71006,2025-09-29T12:59:13.383732Z
32.3,53.0,71051,2025-09-29T13:04:17.505968Z
32.3,53.0,71095,2025-09-29T13:09:18.517833Z
32.8,53.0,71140,2025-09-29T13:14:23.710993Z
32.8,53.0,71185,2025-09-29T13:19:28.752100Z
33.5,53.0,71230,2025-09-29T13:24:33.348712Z
33.3,53.0,71274,2025-09-29T13:29:36.622333Z
32.0,53.0,71319,2025-09-29T13:34:43.315725Z
32.1,53.0,71364,2025-09-29T13:39:49.005338Z
33.9,53.0,71409,2025-09-29T13:44:54.545059Z
33.2,52.0,71454,2025-09-29T13:49:59.573074Z
33.8,52.0,71499,2025-09-29T13:55:04.475364Z
33.8,52.0,71541,2025-09-29T14:00:08.698301Z
33.8,52.0,71584,2025-09-29T14:05:11.362084Z
33.5,52.0,71629,2025-09-29T14:10:15.742620Z
33.6,52.0,71674,2025-09-29T14:15:19.414220Z
33.9,52.0,71719,2025-09-29T14:20:24.606294Z
33.0,52.0,71764,2025-09-29T14:25:27.637930Z
33.0,52.0,71808,2025-09-29T14:30:28.524694Z
33.5,52.0,71853,2025-09-29T14:35:32.635285Z
33.1,52.0,71898,2025-09-29T14:40:35.990653Z
33.1,52.0,71942,2025-09-29T14:45:41.848478Z
33.2,52.0,71987,2025-09-29T14:50:46.258679Z
33.7,52.0,72032,2025-09-29T14:55:50.416910Z
33.4,52.0,72076,2025-09-29T15:00:51.705991Z
33.3,52.0,72121,2025-09-29T15:05:58.350655Z
33.6,52.0,72166,2025-09-29T15:11:01.928712Z
33.2,52.0,72211,2025-09-29T15:16:04.876965Z
33.1,51.0,72256,2025-09-29T15:21:08.028024Z
33.4,51.0,72301,2025-09-29T15:26:10.657073Z
33.0,51.0,72345,2025-09-29T15:31:10.969239Z
33.2,51.0,72390,2025-09-29T15:36:13.403582Z
33.1,51.0,72435,2025-09-29T15:41:16.431949Z
33.4,51.0,72480,2025-09-29T15:46:20.030383Z
33.8,51.0,72525,2025-09-29T15:51:22.637121Z
33.0,51.0,72570,2025-09-29T15:56:27.785392Z
33.9,51.0,72614,2025-09-29T16:01:28.570067Z
33.3,51.0,72659,2025-09-29T16:06:34.110024Z
33.3,51.0,72704,2025-09-29T16:11:37.452220Z
33.2,51.0,72749,2025-09-29T16:16:41.867869Z
33.4,51.0,72794,2025-09-29T16:21:44.935951Z
33.7,51.0,72839,2025-09-29T16:26:50.301209Z
33.9,50.0,72883,2025-09-29T16:31:50.604444Z
33.1,51.0,72928,2025-09-29T16:36:53.590619Z
33.6,50.0,72972,2025-09-29T16:41:54.142077Z
33.1,50.0,73017,2025-09-29T16:47:00.610255Z
33.3,50.0,73062,2025-09-29T16:52:04.501908Z
33.4,50.0,73107,2025-09-29T16:57:09.888946Z
33.5,50.0,73151,2025-09-29T17:02:11.660719Z
33.3,50.0,73196,2025-09-29T17:07:17.863408Z
33.1,50.0,73241,2025-09-29T17:12:21.630348Z
33.2,50.0,73286,2025-09-29T17:17:26.474090Z
33.0,50.0,73331,2025-09-29T17:22:31.237843Z
33.2,50.0,73376,2025-09-29T17:27:34.837954Z
33.8,50.0,73420,2025-09-29T17:32:36.231651Z
33.9,50.0,73465,2025-09-29T17:37:40.047417Z
33.8,50.0,73510,2025-09-29T17:42:44.674755Z
33.6,50.0,73554,2025-09-29T17:47:46.262833Z
33.5,50.0,73598,2025-09-29T17:52:46.782093Z
33.8,50.0,73643,2025-09-29T17:57:50.959263Z
33.7,50.0,73687,2025-09-29T18:02:52.626399Z
33.9,50.0,73732,2025-09-29T18:07:56.239868Z
33.9,50.0,73776,2025-09-29T18:12:57.321148Z
33.2,50.0,73820,2025-09-29T18:18:03.773244Z
33.9,50.0,73865,2025-09-29T18:23:08.322779Z
33.2,50.0,73910,2025-09-29T18:28:11.909991Z
33.3,50.0,73954,2025-09-29T18:33:14.172728Z
33.7,51.0,73999,2025-09-29T18:38:17.780358Z
33.5,51.0,74042,2025-09-29T18:43:20.706055Z
33.4,51.0,74087,2025-09-29T18:48:26.320105Z
33.8,51.0,74132,2025-09-29T18:53:32.651564Z
33.8,51.0,74176,2025-09-29T18:58:33.385648Z
33.5,50.0,74220,2025-09-29T19:03:35.713858Z
33.4,50.0,74264,2025-09-29T19:08:36.017975Z
33.1,50.0,74309,2025-09-29T19:13:41.400399Z
33.7,50.0,74354,2025-09-29T19:18:47.258513Z
33.7,50.0,74399,2025-09-29T19:23:51.024031Z
33.2,51.0,74444,2025-09-29T19:28:55.439564Z
33.9,51.0,74488,2025-09-29T19:34:01.901004Z
33.9,51.0,74533,2025-09-29T19:39:07.880118Z
33.8,51.0,74578,2025-09-29T19:44:12.570713Z
33.4,51.0,74622,2025-09-29T19:49:15.624923Z
33.2,51.0,74664,2025-09-29T19:54:21.030155Z
33.5,51.0,74708,2025-09-29T19:59:21.676713Z
33.6,51.0,74753,2025-09-29T20:04:24.786014Z
33.0,51.0,74798,2025-09-29T20:09:27.643512Z
33.7,51.0,74843,2025-09-29T20:14:31.664424Z
33.4,51.0,74888,2025-09-29T20:19:35.182658Z
33.6,51.0,74933,2025-09-29T20:24:38.544487Z
34.8,51.0,74977,2025-09-29T20:29:40.921221Z
33.0,51.0,75022,2025-09-29T20:34:44.135191Z
34.7,51.0,75067,2025-09-29T20:39:48.648021Z
34.0,51.0,75112,2025-09-29T20:44:51.236470Z
34.7,51.0,75157,2025-09-29T20:49:54.097826Z
34.0,51.0,75202,2025-09-29T20:54:57.320291Z
33.0,52.0,75246,2025-09-29T20:59:57.489120Z
33.3,52.0,75291,2025-09-29T21:05:00.137320Z
33.6,52.0,75336,2025-09-29T21:10:02.388523Z
33.4,52.0,75381,2025-09-29T21:15:04.818643Z
33.6,52.0,75426,2025-09-29T21:20:07.164350Z
33.1,52.0,75471,2025-09-29T21:25:09.394466Z
33.4,52.0,75516,2025-09-29T21:30:15.858158Z
33.0,52.0,75561,2025-09-29T21:35:18.111601Z
33.5,51.0,75606,2025-09-29T21:40:20.379018Z
33.5,51.0,75651,2025-09-29T21:45:22.629562Z
33.7,52.0,75696,2025-09-29T21:50:24.864711Z
33.7,52.0,75741,2025-09-29T21:55:27.175686Z
33.9,52.0,75786,2025-09-29T22:00:33.591749Z
33.1,52.0,75831,2025-09-29T22:05:36.426511Z
33.4,52.0,75876,2025-09-29T22:10:39.286836Z
33.5,52.0,75921,2025-09-29T22:15:41.604494Z
33.3,52.0,75966,2025-09-29T22:20:43.846637Z
33.0,52.0,76011,2025-09-29T22:25:47.319975Z
33.8,52.0,76056,2025-09-29T22:30:53.609978Z
33.4,52.0,76101,2025-09-29T22:35:55.850498Z
33.4,51.0,76146,2025-09-29T22:40:58.100229Z
33.3,52.0,76191,2025-09-29T22:46:00.289167Z
33.5,52.0,76236,2025-09-29T22:51:02.486995Z
33.9,52.0,76281,2025-09-29T22:56:04.712329Z
33.6,52.0,76326,2025-09-29T23:01:11.050170Z
33.7,52.0,76371,2025-09-29T23:06:13.238138Z
33.1,52.0,76416,2025-09-29T23:11:15.513047Z
33.6,52.0,76461,2025-09-29T23:16:17.730553Z
33.6,52.0,76506,2025-09-29T23:21:20.069543Z
33.2,52.0,76551,2025-09-29T23:26:22.303431Z
33.1,52.0,76596,2025-09-29T23:31:28.658811Z
33.6,52.0,76641,2025-09-29T23:36:31.576608Z
33.4,52.0,76686,2025-09-29T23:41:33.675073Z
33.6,52.0,76731,2025-09-29T23:46:35.904767Z
33.8,52.0,76776,2025-09-29T23:51:38.553168Z
33.5,52.0,76821,2025-09-29T23:56:40.951662Z
33.0,52.0,76865,2025-09-30T00:01:41.569256Z
33.2,52.0,76910,2025-09-30T00:06:43.666686Z
33.1,52.0,76955,2025-09-30T00:11:46.033333Z
33.0,52.0,77000,2025-09-30T00:16:48.494989Z
33.5,52.0,77045,2025-09-30T00:21:50.500076Z
33.0,52.0,77090,2025-09-30T00:26:52.619906Z
33.3,52.0,77135,2025-09-30T00:31:59.184599Z
33.7,52.0,77180,2025-09-30T00:37:01.554177Z
33.4,52.0,77225,2025-09-30T00:42:03.750402Z
33.8,52.0,77270,2025-09-30T00:47:06.004396Z
